19.359,190,B8,074B,B8,
19.359,189,B9,074B,B8,
19.359,189,B9,074C,B8,
19.359,188,B9,074B,B8,
19.375,187,BA,074C,B8,
19.375,186,BB,074B,B8,
19.375,185,BB,074B,B8,
19.375,185,BB,074C,B7,
19.39,185,BB,074C,B7,
19.39,185,BB,074C,B8,
19.39,184,BC,074B,B8,
19.39,184,BC,074B,B7,
19.406,184,BC,074B,B7,
19.406,184,BC,074A,B7,
19.406,185,BB,074B,B7,
19.406,184,BC,074A,B7,
19.422,185,BB,074A,B7,
19.422,185,BB,074A,B7,
19.422,185,BB,074A,B7,
19.422,187,BA,074B,B7,
19.422,188,B9,074A,B7,
19.437,188,B9,074A,B7,
19.437,189,B9,074A,B8,
19.437,191,B7,0749,B8,
19.437,191,B7,0749,B8,
19.453,191,B7,0748,B8,
19.453,191,B7,0748,B8,
19.453,190,B8,0748,B8,
19.453,190,B8,0748,B8,
19.468,190,B8,0748,B8,
19.468,190,B8,0748,B8,
19.468,190,B8,0748,B8,
19.468,189,B9,0748,B8,
19.484,189,B9,0749,B8,
19.484,190,B8,0749,B8,
19.484,189,B9,0748,B8,
19.484,190,B8,0749,B8,
19.5,189,B9,0749,B8,
19.5,189,B9,0749,B8,
19.5,190,B8,0749,B8,
19.5,190,B8,0749,B8,
19.5,189,B9,0749,B8,
19.515,190,B8,0749,B8,
19.515,191,B7,0749,B8,
19.515,191,B7,0749,B8,
19.515,192,B7,074A,B8,
19.531,191,B7,0749,B8,
19.531,192,B7,074A,B8,
19.531,191,B7,0749,B8,
19.531,191,B7,074A,B8,
19.546,190,B8,074A,B8,
19.546,190,B8,074B,B8,
19.546,189,B9,074B,B8,
19.546,187,BA,074C,B8,
19.562,186,BB,074C,B8,
19.562,185,BB,074D,B8,
19.562,184,BC,074E,B8,
19.562,183,BD,074E,B7,
19.578,183,BD,074E,B7,
19.578,183,BD,074E,B7,
19.578,182,BD,074E,B7,
19.578,182,BD,074E,B7,
19.593,182,BD,074D,B7,
19.593,181,BE,074C,B7,
19.593,181,BE,074C,B7,
19.593,179,BF,074A,B7,
19.593,180,BF,0749,B7,
19.609,179,BF,0749,B7,
19.609,179,BF,074A,B7,
19.609,180,BF,0749,B7,
19.609,181,BE,0749,B7,
19.624,180,BF,0749,B7,
19.624,180,BF,0748,B7,
19.624,179,BF,0748,B7,
19.624,179,BF,0748,B7,
19.64,179,BF,0747,B7,
19.64,179,BF,0748,B7,
19.64,178,C0,0748,B7,
19.64,177,C1,0749,B7,
19.656,179,BF,0749,B7,
19.656,179,BF,0749,B7,
19.656,181,BE,0749,B7,
19.656,181,BE,0749,B7,
19.671,183,BD,0749,B7,
19.671,185,BB,0749,B7,
19.671,185,BB,0749,B7,
19.671,186,BB,0748,B7,
19.671,187,BA,0748,B8,
19.687,187,BA,0748,B8,
19.687,189,B9,0748,B8,
19.687,190,B8,0747,B8,
19.687,189,B9,0747,B8,
19.702,189,B9,0747,B8,
19.702,189,B9,0748,B8,
19.702,190,B8,0748,B8,
19.702,190,B8,0748,B8,
19.718,191,B7,0747,B8,
19.718,191,B7,0748,B8,
19.718,191,B7,0748,B8,
19.718,191,B7,0748,B8,
19.734,190,B8,0748,B8,
19.734,191,B7,0748,B8,
19.734,191,B7,0748,B8,
19.734,191,B7,0748,B8,
19.749,192,B7,0748,B8,
19.749,192,B7,0749,B8,
19.749,191,B7,0748,B8,
19.749,192,B7,0749,B8,
19.749,192,B7,0749,B8,
19.765,191,B7,0749,B8,
19.765,191,B7,0749,B8,
19.765,190,B8,074A,B8,
19.765,190,B8,074B,B8,
19.78,189,B9,074A,B8,
19.78,189,B9,074B,B8,
19.78,189,B9,074C,B8,
19.78,187,BA,074B,B8,
19.796,186,BB,074C,B8,
19.796,187,BA,074D,B8,
19.796,186,BB,074C,B7,
19.796,186,BB,074C,B8,
19.812,185,BB,074D,B8,
19.812,185,BB,074D,B7,
19.812,184,BC,074C,B7,
19.812,184,BC,074C,B7,
19.827,183,BD,074D,B7,
19.827,182,BD,074C,B7,
19.827,183,BD,074C,B7,
19.827,182,BD,074B,B7,
19.843,181,BE,074C,B7,
19.843,180,BF,074B,B7,
19.843,179,BF,074B,B7,
19.843,179,BF,074B,B7,
19.843,180,BF,074B,B7,
19.858,181,BE,074B,B7,
19.858,181,BE,074B,B7,
19.858,182,BD,074A,B7,
19.858,182,BD,074A,B7,
19.874,183,BD,074A,B7,
19.874,183,BD,0749,B7,
19.874,183,BD,074A,B7,
19.874,185,BB,0749,B7,
19.89,186,BB,0749,B7,
19.89,187,BA,0748,B7,
19.89,187,BA,0747,B8,
19.89,188,B9,0748,B7,
19.905,188,B9,0746,B7,
19.905,188,B9,0747,B7,
19.905,190,B8,0747,B7,
19.905,191,B7,0746,B7,
19.921,192,B7,0747,B7,
19.921,192,B7,0746,B7,
19.921,193,B6,0746,B7,
19.921,195,B5,0747,B7,
19.936,195,B5,0746,B7,
19.936,196,B4,0746,B8,
19.936,196,B4,0747,B8,
19.936,196,B4,0747,B8,
19.936,196,B4,0747,B8,
19.952,196,B4,0747,B8,
19.952,197,B3,0747,B8,
19.952,198,B3,0747,B8,
19.952,198,B3,0748,B8,
19.968,198,B3,0748,B8,
19.968,198,B3,0748,B8,
19.968,199,B2,0749,B8,
19.968,199,B2,0749,B8,
19.983,198,B3,0749,B8,
19.983,197,B3,074A,B8,
19.983,198,B3,074B,B8,
19.983,199,B2,074C,B8,
19.999,199,B2,074C,B8,
19.999,199,B2,074C,B8,
19.999,198,B3,074C,B8,
19.999,198,B3,074D,B8,
19.999,197,B3,074D,B8,
20.014,197,B3,074D,B8,
20.014,196,B4,074D,B8,
20.014,196,B4,074D,B8,
20.014,196,B4,074D,B8,
20.03,196,B4,074D,B8,
20.03,196,B4,074D,B8,
20.03,195,B5,074D,B8,
20.03,195,B5,074C,B8,
20.046,194,B5,074D,B8,
20.046,195,B5,074D,B8,
20.046,194,B5,074D,B8,
20.046,195,B5,074C,B8,
20.061,194,B5,074C,B8,
20.061,193,B6,074B,B8,
20.061,193,B6,074B,B8,
20.061,193,B6,074B,B8,
20.077,193,B6,074B,B8,
20.077,192,B7,074B,B8,
20.077,192,B7,074A,B8,
20.077,192,B7,074A,B8,
20.092,193,B6,074A,B8,
20.092,193,B6,074A,B8,
20.092,193,B6,074A,B8,
20.092,194,B5,0749,B8,
20.092,193,B6,0748,B8,
20.108,194,B5,0749,B8,
20.108,194,B5,0748,B8,
20.108,195,B5,0748,B8,
20.124,195,B5,0748,B8,
20.124,197,B3,0748,B8,
20.124,196,B4,0747,B8,
20.124,197,B3,0748,B8,
20.124,197,B3,0748,B8,
20.139,196,B4,0747,B8,
20.139,197,B3,0748,B8,
20.139,196,B4,0748,B8,
20.139,197,B3,0748,B8,
20.155,199,B2,0748,B8,
20.155,199,B2,0748,B8,
20.155,199,B2,0748,B8,
20.155,198,B3,0749,B8,
20.17,199,B2,0749,B8,
20.17,200,B2,0749,B8,
20.17,200,B2,0749,B8,
20.17,199,B2,0749,B8,
20.17,200,B2,074A,B8,
20.186,199,B2,074A,B8,
20.186,200,B2,074A,B8,
20.186,200,B2,074A,B8,
20.186,200,B2,074A,B8,
20.202,200,B2,074B,B8,
20.202,200,B2,074B,B8,
20.202,199,B2,074C,B8,
20.202,200,B2,074C,B8,
20.217,200,B2,074C,B8,
20.217,199,B2,074D,B8,
20.217,199,B2,074D,B8,
20.217,200,B2,074E,B8,
20.233,199,B2,074E,B8,
20.233,198,B3,074E,B8,
20.233,198,B3,074E,B8,
20.233,198,B3,074E,B8,
20.248,197,B3,074E,B8,
20.248,198,B3,074E,B8,
20.248,198,B3,074E,B8,
20.248,197,B3,074D,B8,
20.248,196,B4,074E,B8,
20.264,195,B5,074D,B8,
20.264,195,B5,074D,B8,
20.264,196,B4,074D,B8,
20.264,195,B5,074C,B8,
20.28,195,B5,074D,B8,
20.28,195,B5,074C,B8,
20.28,196,B4,074C,B8,
20.28,196,B4,074B,B8,
20.295,196,B4,074C,B8,
20.295,195,B5,074B,B8,
20.295,194,B5,074B,B8,
20.295,194,B5,074A,B8,
20.311,193,B6,074A,B8,
20.311,193,B6,074A,B8,
20.311,193,B6,074A,B8,
20.311,195,B5,074A,B8,
20.326,194,B5,074A,B8,
20.326,195,B5,074B,B8,
20.326,195,B5,074A,B8,
20.326,194,B5,0749,B8,
