11.528,175,C2,074C,B8,
11.528,173,C3,074C,B8,
11.528,172,C4,074C,B8,
11.528,170,C5,074C,B7,
11.544,170,C5,074D,B7,
11.544,168,C7,074B,B7,
11.544,167,C7,074B,B7,
11.544,167,C7,074B,B7,
11.559,166,C8,074B,B7,
11.559,167,C7,074B,B7,
11.559,167,C7,074B,B7,
11.559,167,C7,074B,B7,
11.559,167,C7,074A,B7,
11.575,167,C7,074A,B7,
11.575,167,C7,074A,B7,
11.575,167,C7,0749,B7,
11.575,167,C7,0749,B7,
11.59,167,C7,0749,B7,
11.59,167,C7,0749,B7,
11.59,167,C7,0748,B7,
11.59,167,C7,0749,B7,
11.606,167,C7,0748,B7,
11.606,166,C8,0748,B7,
11.606,164,C9,0748,B7,
11.606,163,CA,0748,B7,
11.622,162,CB,0748,B7,
11.622,163,CA,0748,B7,
11.622,161,CB,0748,B7,
11.622,161,CB,0749,B7,
11.637,160,CC,0748,B7,
11.637,161,CB,0749,B7,
11.637,161,CB,0749,B7,
11.637,161,CB,0749,B7,
11.637,162,CB,0749,B7,
11.653,162,CB,074A,B7,
11.653,163,CA,074A,B7,
11.653,164,C9,074A,B7,
11.653,164,C9,074A,B7,
11.668,164,C9,074A,B7,
11.668,164,C9,074A,B7,
11.668,165,C9,074B,B7,
11.668,165,C9,074C,B7,
11.684,165,C9,074B,B7,
11.684,167,C7,074B,B7,
11.684,167,C7,074B,B7,
11.684,167,C7,074A,B7,
11.7,168,C7,074B,B7,
11.7,168,C7,074A,B7,
11.7,169,C6,074B,B7,
11.7,168,C7,074A,B7,
11.715,169,C6,074B,B7,
11.715,169,C6,074B,B7,
11.715,170,C5,074B,B7,
11.715,170,C5,074A,B7,
11.715,170,C5,074A,B7,
11.731,170,C5,074B,B7,
11.731,171,C5,074A,B7,
11.731,171,C5,074A,B7,
11.746,173,C3,074A,B7,
11.746,174,C3,074A,B7,
11.746,175,C2,074A,B7,
11.746,176,C1,0749,B7,
11.746,177,C1,0749,B7,
11.762,177,C1,0749,B7,
11.762,178,C0,0749,B7,
11.762,180,BF,0749,B7,
11.762,180,BF,0748,B7,
11.778,179,BF,0748,B8,
11.778,181,BE,0748,B8,
11.778,181,BE,0747,B8,
11.778,181,BE,0748,B8,
11.793,181,BE,0748,B8,
11.793,182,BD,0748,B8,
11.793,182,BD,0748,B8,
11.793,181,BE,0748,B8,
11.793,182,BD,0748,B8,
11.809,183,BD,0749,B8,
11.809,183,BD,0749,B8,
11.809,183,BD,0748,B8,
11.809,183,BD,0749,B8,
11.824,184,BC,0749,B8,
11.824,184,BC,0749,B8,
11.824,185,BB,0749,B8,
11.824,185,BB,0749,B8,
11.84,186,BB,074A,B8,
11.84,186,BB,0749,B8,
11.84,187,BA,0749,B8,
11.84,187,BA,074A,B8,
11.856,187,BA,074A,B8,
11.856,188,B9,074A,B8,
11.856,189,B9,074A,B8,
11.856,188,B9,074A,B8,
11.871,189,B9,074A,B8,
11.871,188,B9,074A,B8,
11.871,189,B9,074A,B8,
11.871,189,B9,074A,B8,
11.887,190,B8,074A,B8,
11.887,190,B8,074A,B8,
11.887,190,B8,074B,B8,
11.887,189,B9,074B,B8,
11.887,190,B8,074B,B8,
11.902,190,B8,074A,B8,
11.902,189,B9,074A,B8,
11.902,190,B8,074A,B8,
11.902,189,B9,074A,B8,
11.918,190,B8,074A,B8,
11.918,189,B9,074A,B8,
11.918,189,B9,074A,B8,
11.934,189,B9,074A,B8,
11.934,189,B9,074A,B8,
11.934,189,B9,074A,B8,
11.934,188,B9,074A,B8,
11.934,188,B9,074A,B8,
11.949,190,B8,074A,B8,
11.949,188,B9,0749,B8,
11.949,188,B9,074A,B8,
11.949,188,B9,0749,B8,
11.965,188,B9,074A,B8,
11.965,189,B9,074A,B8,
11.965,189,B9,074A,B8,
11.965,187,BA,0749,B8,
11.965,187,BA,074A,B8,
11.98,188,B9,074A,B8,
11.98,188,B9,074B,B8,
11.98,188,B9,074B,B8,
11.98,188,B9,074B,B8,
11.996,189,B9,074B,B8,
11.996,188,B9,074B,B8,
11.996,189,B9,074B,B8,
11.996,189,B9,074C,B8,
12.012,190,B8,074D,B8,
12.012,190,B8,074C,B8,
12.012,191,B7,074C,B8,
12.012,191,B7,074D,B8,
12.027,190,B8,074B,B8,
12.027,191,B7,074B,B8,
12.027,191,B7,074B,B8,
12.027,190,B8,074B,B8,
12.043,191,B7,074B,B8,
12.043,191,B7,074B,B8,
12.043,191,B7,074B,B8,
12.043,189,B9,074A,B8,
12.058,189,B9,074A,B8,
12.058,190,B8,074B,B8,
12.058,189,B9,074A,B8,
12.058,189,B9,074A,B8,
12.058,190,B8,074B,B8,
12.074,189,B9,074A,B8,
12.074,190,B8,074A,B8,
12.074,190,B8,074B,B8,
12.074,189,B9,074A,B8,
12.09,189,B9,074A,B8,
12.09,190,B8,074B,B8,
12.09,190,B8,074B,B8,
12.09,190,B8,074A,B8,
12.105,189,B9,074B,B8,
12.105,189,B9,074B,B8,
12.105,190,B8,074B,B8,
12.121,190,B8,074B,B8,
12.121,191,B7,074C,B8,
12.121,190,B8,074B,B8,
12.121,190,B8,074B,B8,
12.121,191,B7,074C,B8,
12.136,190,B8,074B,B8,
12.136,190,B8,074B,B8,
12.136,190,B8,074B,B8,
12.136,190,B8,074B,B8,
12.136,189,B9,074B,B8,
12.152,189,B9,074A,B8,
12.152,189,B9,074A,B8,
12.152,188,B9,074A,B8,
12.152,188,B9,074A,B8,
12.168,188,B9,074A,B8,
12.168,187,BA,074A,B8,
12.168,187,BA,074A,B8,
12.168,187,BA,074B,B8,
12.183,186,BB,074B,B8,
12.183,186,BB,074B,B8,
12.183,187,BA,074C,B8,
12.183,185,BB,074B,B8,
12.199,185,BB,074B,B8,
12.199,185,BB,074C,B8,
12.199,185,BB,074C,B8,
12.199,186,BB,074C,B8,
12.214,185,BB,074B,B8,
12.214,186,BB,074C,B8,
12.214,186,BB,074C,B8,
12.214,187,BA,074C,B8,
12.214,187,BA,074C,B8,
12.23,187,BA,074C,B8,
12.23,187,BA,074C,B8,
12.23,188,B9,074C,B8,
12.23,188,B9,074C,B8,
12.246,189,B9,074C,B8,
12.246,189,B9,074B,B8,
12.246,189,B9,074B,B8,
12.246,188,B9,074B,B8,
12.261,189,B9,074B,B8,
12.261,189,B9,074B,B8,
12.261,190,B8,074B,B8,
12.261,189,B9,074A,B8,
12.277,188,B9,074A,B8,
12.277,189,B9,074B,B8,
12.277,189,B9,074B,B8,
12.277,190,B8,074B,B8,
12.292,189,B9,074B,B8,
12.292,190,B8,074B,B8,
12.292,189,B9,074B,B8,
12.308,189,B9,074B,B8,
12.308,190,B8,074C,B8,
12.308,190,B8,074B,B8,
12.308,189,B9,074C,B8,
12.308,190,B8,074B,B8,
12.308,190,B8,074B,B8,
12.324,190,B8,074B,B8,
12.324,189,B9,074B,B8,
12.324,188,B9,074B,B8,
12.324,189,B9,074C,B8,
12.339,188,B9,074B,B8,
12.339,188,B9,074B,B8,
12.339,187,BA,074A,B8,
12.339,187,BA,074B,B8,
12.355,186,BB,074B,B8,
12.355,185,BB,074B,B8,
12.355,185,BB,074B,B8,
12.355,187,BA,074B,B8,
12.37,186,BB,074A,B8,
12.37,187,BA,074A,B8,
12.37,186,BB,074A,B8,
12.37,185,BB,074A,B8,
12.386,185,BB,074A,B8,
12.386,185,BB,0749,B8,
12.386,184,BC,0749,B8,
12.386,184,BC,0749,B8,
12.386,183,BD,0749,B8,
12.402,184,BC,0749,B8,
12.402,184,BC,0749,B8,
12.402,185,BB,074A,B8,
12.402,186,BB,0749,B8,
12.417,185,BB,0749,B8,
12.417,186,BB,0748,B8,
12.417,186,BB,0748,B8,
12.417,185,BB,0748,B8,
12.433,185,BB,0748,B8,
12.433,186,BB,0748,B8,
12.433,186,BB,0748,B8,
12.433,187,BA,0748,B8,
12.448,187,BA,0748,B8,
12.448,187,BA,0748,B8,
12.448,186,BB,0748,B8,
12.448,187,BA,0748,B8,
12.464,187,BA,0749,B8,
12.464,188,B9,0749,B8,
12.464,188,B9,0749,B8,
12.464,189,B9,0749,B8,
12.464,189,B9,0749,B8,
12.48,189,B9,0749,B8,
12.48,190,B8,0749,B8,
12.495,190,B8,074A,B8,
12.495,190,B8,074A,B8,
12.495,191,B7,074A,B8,
12.495,191,B7,074A,B8,
12.495,190,B8,074A,B8,
