Time:2020/09/30 18:18:47
5.35,65535,00,073B,00,
5.35,65535,00,073B,B7,
5.35,65535,00,073B,B7,
5.35,65535,00,073B,B7,
5.366,65535,00,073B,B7,
5.366,65535,00,073B,B7,
5.366,65535,02,073B,B7,
5.366,65535,02,073B,B7,
5.366,1,02,073B,B7,
5.382,2,02,0751,B7,
5.382,1,02,0725,B7,
5.382,1,02,073F,B7,
5.382,1,04,0726,B7,
5.397,1,04,0742,B7,
5.397,1,04,0723,B7,
5.397,1,04,073A,B7,
5.397,1,04,0730,B7,
5.413,1,06,0736,B7,
5.413,1,06,0735,B7,
5.413,1,06,0734,B7,
5.413,1,06,0736,B7,
5.428,1,06,0733,B7,
5.428,1,06,0732,B7,
5.428,1,08,0739,B7,
5.428,1,08,0735,B7,
5.444,1,08,0739,B7,
5.444,1,08,0738,B7,
5.444,1,08,0739,B7,
5.444,1,0A,073D,B7,
5.444,1,0A,0731,B7,
5.46,1,0A,073A,B7,
5.46,1,0A,0733,B7,
5.46,1,0A,0734,B7,
5.46,1,0A,0737,B7,
5.475,1,0C,073A,B7,
5.475,1,0C,0739,B7,
5.475,1,0C,073A,B7,
5.475,1,0C,073C,B7,
5.491,1,0C,073B,B7,
5.491,1,0E,0737,B7,
5.491,1,0E,0738,B7,
5.491,1,0E,073C,B7,
5.506,1,0E,073B,B7,
5.506,1,0E,0736,B7,
5.506,1,0E,0739,B7,
5.506,1,10,073C,B7,
5.506,1,10,073B,B7,
5.522,2,10,0737,B7,
5.522,1,10,073A,B7,
5.522,1,10,073C,B7,
5.522,1,12,073C,B7,
5.538,1,12,0739,B7,
5.538,1,12,073D,B7,
5.538,1,12,073C,B7,
5.538,1,12,073A,B7,
5.553,1,12,073D,B7,
5.553,1,14,0737,B7,
5.553,1,14,073C,B7,
5.553,1,14,073D,B7,
5.569,1,14,073A,B7,
5.569,1,14,073D,B7,
5.569,1,16,0739,B7,
5.569,1,16,073D,B7,
5.584,1,16,073F,B7,
5.584,1,16,073E,B7,
5.584,1,16,073E,B7,
5.584,1,16,073D,B7,
5.584,1,18,073F,B7,
5.6,1,18,073D,B7,
5.6,1,18,073F,B7,
5.6,1,18,073E,B7,
5.6,1,18,073F,B7,
5.616,1,1A,0740,B7,
5.616,1,1A,073B,B7,
5.616,1,1A,0740,B7,
5.616,2,1A,073D,B7,
5.631,3,1A,0740,B7,
5.631,4,1A,0740,B7,
5.631,6,1C,073B,B7,
5.631,8,1C,0740,B7,
5.647,8,1C,073F,B7,
5.647,9,1C,0742,B7,
5.647,10,1C,0740,B7,
5.647,11,1E,0740,B7,
5.662,11,1E,073C,B7,
5.662,12,1E,0741,B7,
5.662,13,1E,0741,B7,
5.662,13,1E,073E,B7,
5.662,14,1E,0742,B7,
