Time:2020/09/24 15:46:07
3.322,65535,00,073B,00,
3.322,65535,00,073B,B9,
3.338,65535,00,073B,B9,
3.338,65535,00,073B,B9,
3.338,65535,00,073B,B9,
3.338,65535,00,073B,B9,
3.354,65535,02,073B,B9,
3.354,65535,02,073B,B9,
3.354,65535,02,073B,B9,
3.354,65535,02,073B,B9,
3.369,1,02,07C0,B9,
3.369,1,02,0739,B9,
3.369,1,04,074A,B9,
3.369,1,04,070E,B8,
3.385,1,04,0738,B9,
3.385,1,04,0737,B9,
3.385,1,04,0737,B9,
3.385,1,06,0735,B8,
3.385,2,06,0735,B9,
3.4,1,06,0738,B9,
3.4,1,06,0737,B9,
3.4,1,06,073B,B9,
3.4,1,06,073D,B8,
3.416,1,08,0733,B9,
3.416,1,08,0735,B8,
3.416,1,08,073A,B9,
3.432,1,08,073D,B8,
3.432,1,08,0732,B9,
3.432,1,0A,073E,B9,
3.432,1,0A,073B,B8,
3.432,1,0A,073D,B9,
3.447,1,0A,0738,B9,
3.447,1,0A,073C,B9,
3.447,1,0A,073B,B8,
3.447,1,0C,073E,B8,
3.463,1,0C,073B,B8,
3.463,1,0C,0740,B8,
3.463,1,0C,073B,B9,
3.463,1,0C,073C,B8,
3.463,1,0E,073D,B9,
3.478,1,0E,073C,B8,
3.478,1,0E,0740,B9,
3.478,1,0E,073C,B9,
3.478,1,0E,073E,B8,
3.494,1,0E,073B,B9,
3.494,1,10,0741,B8,
3.494,1,10,073A,B9,
3.494,1,10,0740,B8,
3.51,1,10,073B,B9,
3.51,1,10,073E,B8,
3.51,1,12,073C,B9,
3.51,1,12,073E,B8,
3.525,1,12,073B,B8,
3.525,1,12,0740,B9,
3.525,1,12,073C,B9,
3.525,1,12,0741,B8,
3.525,1,14,073F,B9,
3.541,1,14,0739,B9,
3.541,1,14,0740,B9,
3.541,1,14,073A,B9,
3.541,1,14,0740,B8,
3.556,1,16,073D,B9,
3.556,1,16,0740,B8,
3.556,1,16,073F,B9,
3.556,1,16,073C,B8,
3.572,1,16,0740,B8,
3.572,1,16,073F,B9,
3.572,1,18,073C,B9,
3.572,1,18,0741,B8,
3.588,1,18,0741,B8,
3.588,1,18,073D,B9,
3.588,1,18,0740,B8,
3.588,1,1A,0740,B9,
3.603,1,1A,073A,B9,
3.603,1,1A,073F,B8,
3.603,1,1A,0739,B8,
3.619,1,1A,073E,B9,
3.619,1,1A,0738,B9,
3.619,1,1C,073D,B9,
3.619,1,1C,073C,B8,
3.619,1,1C,0739,B9,
3.619,1,1C,073D,B8,
3.634,1,1C,073D,B8,
3.634,1,1E,073B,B8,
3.634,1,1E,073E,B8,
3.634,1,1E,073D,B9,
3.65,1,1E,0741,B8,
3.65,1,1E,0740,B9,
3.65,1,1E,073A,B9,
3.65,1,20,0740,B8,
3.666,2,20,073A,B9,
3.666,4,20,073E,B9,
3.666,4,20,0738,B9,
3.666,5,20,073E,B9,
3.681,7,22,073F,B8,
3.681,7,22,073F,B8,
3.681,8,22,0740,B8,
3.681,9,22,0740,B9,
3.681,9,22,073C,B9,
3.697,10,22,0741,B8,
3.697,10,24,0740,B9,
3.697,10,24,073C,B9,
3.697,10,24,0742,B8,
3.712,11,24,0741,B9,
3.712,12,24,0740,B9,
3.712,12,26,073D,B9,
3.712,13,26,0742,B8,
3.728,13,26,0742,B9,
3.728,13,26,0741,B8,
3.728,15,26,073F,B9,
3.728,15,26,073D,B9,
3.744,16,28,0742,B8,
3.744,17,28,0742,B9,
3.744,17,28,0740,B9,
3.744,18,28,073D,B9,
3.744,18,28,0742,B8,
3.759,19,2A,0743,B9,
3.759,20,2A,0742,B8,
3.759,21,2A,0740,B9,
