Time:2020/09/24 15:47:43
3.354,65535,00,073B,00,
3.354,65535,00,073B,B8,
3.354,65535,00,073B,B8,
3.369,65535,00,073B,B8,
3.369,65535,00,073B,B8,
3.369,65535,00,073B,B8,
3.369,65535,02,073B,B8,
3.385,65535,02,073B,B9,
3.385,1,02,073B,B8,
3.385,1,02,072E,B8,
3.385,1,02,074D,B8,
3.4,1,02,0731,B8,
3.4,1,04,0738,B8,
3.4,1,04,072B,B8,
3.4,1,04,073D,B8,
3.4,1,04,0738,B8,
3.416,1,04,073B,B8,
3.416,1,06,0741,B8,
3.416,1,06,072D,B8,
3.416,1,06,0744,B8,
3.432,1,06,0739,B8,
3.432,1,06,0741,B8,
3.432,2,06,073B,B8,
3.432,1,08,0741,B8,
3.447,1,08,0737,B8,
3.447,1,08,0743,B8,
3.447,1,08,073A,B8,
3.447,1,08,0741,B8,
3.463,1,0A,073E,B8,
3.463,1,0A,073E,B8,
3.463,1,0A,0741,B8,
3.463,1,0A,073B,B8,
3.478,1,0A,0742,B8,
3.478,1,0A,0741,B9,
3.478,1,0C,073E,B8,
3.478,1,0C,0740,B8,
3.478,1,0C,0741,B9,
3.494,1,0C,073F,B8,
3.494,1,0C,0740,B8,
3.494,1,0E,073C,B9,
3.494,1,0E,0743,B8,
3.51,1,0E,0741,B8,
3.51,1,0E,0742,B8,
3.51,1,0E,0740,B8,
3.51,1,0E,073F,B9,
3.525,1,10,0743,B8,
3.525,1,10,0744,B8,
3.525,1,10,0744,B8,
3.525,1,10,0744,B8,
3.541,1,10,0745,B8,
3.541,1,12,0745,B8,
3.541,1,12,0743,B8,
3.541,1,12,0744,B8,
3.541,1,12,0743,B8,
3.556,2,12,0744,B8,
3.556,1,12,0744,B8,
3.556,1,14,0743,B8,
3.556,1,14,0743,B8,
3.572,1,14,0744,B8,
3.572,1,14,0745,B8,
3.572,1,14,0744,B8,
3.572,1,16,0746,B8,
3.588,1,16,0747,B8,
3.588,1,16,0746,B8,
3.588,1,16,0746,B8,
3.588,1,16,0746,B8,
3.603,1,16,0746,B8,
3.603,1,18,0746,B8,
3.603,1,18,0741,B8,
3.603,1,18,0742,B8,
3.619,1,18,0744,B8,
3.619,1,18,0745,B8,
3.619,1,1A,0747,B8,
3.619,1,1A,0747,B8,
3.619,1,1A,0747,B8,
3.634,1,1A,0747,B8,
3.634,1,1A,0742,B8,
3.634,3,1A,0745,B8,
3.634,4,1C,0746,B8,
3.65,6,1C,0747,B8,
3.65,8,1C,0748,B8,
3.65,8,1C,0742,B8,
3.65,9,1C,0745,B8,
3.666,10,1E,0748,B8,
3.666,10,1E,0748,B9,
3.666,11,1E,0749,B8,
3.666,12,1E,0744,B8,
3.681,13,1E,0748,B8,
3.681,13,1E,0748,B8,
3.681,14,20,0748,B9,
3.681,15,20,0744,B8,
3.697,15,20,0748,B9,
3.697,16,20,0749,B8,
3.697,17,20,0749,B8,
3.697,17,22,0746,B8,
3.697,18,22,0749,B8,
3.712,19,22,074A,B8,
3.712,20,22,0745,B8,
3.712,21,22,0748,B8,
3.712,21,24,0749,B8,
3.728,22,24,0743,B8,
3.728,23,24,0748,B8,
3.728,23,24,0749,B8,
3.728,24,24,074A,B8,
3.744,24,24,0748,B8,
3.744,25,26,074A,B8,
3.744,26,26,0744,B8,
3.744,27,26,0748,B8,
3.759,28,26,074A,B8,
3.759,28,26,0745,B8,
3.759,29,28,074A,B8,
3.759,30,28,074A,B8,
3.775,30,28,0747,B8,
3.775,32,28,074A,B8,
3.775,32,28,074A,B8,
3.775,33,28,074A,B8,
3.79,33,2A,074B,B8,
3.79,35,2A,0747,B8,
3.79,35,2A,074B,B8,
3.79,36,2A,0745,B8,
3.79,37,2A,074B,B8,
3.806,37,2C,074A,B8,
3.806,38,2C,0749,B8,
3.806,39,2C,074A,B8,
3.806,39,2C,0746,B8,
3.822,40,2C,074B,B8,
3.822,41,2C,074B,B8,
3.822,41,2E,0749,B8,
3.822,42,2E,0749,B8,
3.837,43,2E,0744,B8,
3.837,43,2E,0747,B8,
3.837,44,2E,0748,B8,
3.837,44,30,0748,B8,
3.853,45,30,0742,B8,
3.853,45,30,0744,B8,
3.853,46,30,0746,B8,
3.853,46,30,0747,B8,
3.868,47,30,0746,B8,
3.868,47,32,0746,B8,
3.868,48,32,0746,B8,
3.868,48,32,0747,B8,
3.868,48,32,0746,B8,
3.884,49,32,0746,B8,
3.884,50,34,0741,B8,
3.884,50,34,0742,B8,
3.884,50,34,0743,B9,
3.9,51,34,0745,B8,
3.9,52,34,0748,B8,
3.9,52,34,0749,B9,
3.9,53,36,074B,B8,
3.915,54,36,074A,B8,
3.915,55,36,074C,B8,
3.915,55,36,074B,B8,
3.915,56,36,074C,B8,
3.931,57,38,074C,B8,
3.931,58,38,074C,B8,
3.931,59,38,074D,B8,
3.931,60,38,0747,B8,
3.946,61,38,074C,B8,
3.946,61,38,0749,B8,
3.946,62,3A,074D,B8,
3.946,63,3A,074A,B8,
3.946,65,3A,074D,B8,
3.962,65,3A,074D,B8,
3.962,66,3A,0747,B8,
3.962,66,3C,074D,B8,
3.962,67,3C,0749,B8,
3.978,68,3C,074D,B8,
3.978,69,3C,074C,B8,
3.978,69,3C,0748,B8,
3.978,70,3C,074E,B8,
3.993,70,3E,074B,B8,
3.993,70,3E,074E,B8,
3.993,71,3E,074E,B8,
3.993,71,3E,0749,B8,
4.009,71,3E,074E,B8,
4.009,72,40,074E,B8,
4.009,72,40,074A,B8,
4.009,72,40,074E,B8,
4.024,72,40,074E,B8,
4.024,72,40,0749,B8,
4.024,73,40,074E,B8,
4.024,73,42,074D,B8,
